-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1984 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M_MIN     MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS2M_MIN,2008,22.0,90.625,0.19,0.07,0.14,0.62,0.51,0.47,0.97,1.67,0.05,0.1,0.25,0.13,0.05
WS2M_MIN,2008,22.0,91.25,0.18,0.05,0.13,0.36,0.08,0.32,1.01,0.87,0.27,0.04,0.34,0.14,0.04
WS2M_MIN,2008,22.0,91.875,0.08,0.07,0.06,0.11,0.21,0.29,0.78,0.46,0.27,0.12,0.09,0.03,0.03
WS2M_MIN,2008,22.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2008,22.5,88.75,0.21,0.09,0.2,0.2,0.1,0.8,0.52,0.38,0.11,0.16,0.05,0.17,0.05
WS2M_MIN,2008,22.5,89.375,0.25,0.09,0.15,0.15,0.21,0.15,0.59,0.61,0.07,0.38,0.03,0.07,0.03
WS2M_MIN,2008,22.5,90.0,0.2,0.14,0.05,0.13,0.37,0.42,0.13,0.8,0.11,0.38,0.07,0.22,0.05
WS2M_MIN,2008,22.5,90.625,0.01,0.09,0.14,0.17,0.3,0.53,0.43,1.23,0.19,0.13,0.21,0.08,0.01
WS2M_MIN,2008,22.5,91.25,0.09,0.22,0.04,0.24,0.13,0.42,1.27,0.26,0.24,0.13,0.34,0.07,0.04
WS2M_MIN,2008,22.5,91.875,0.23,0.06,0.06,0.11,0.09,0.4,1.27,0.05,0.19,0.24,0.16,0.08,0.05
WS2M_MIN,2008,22.5,92.5,0.03,0.01,0.01,0.04,0.01,0.04,0.11,0.05,0.02,0.04,0.01,0.01,0.01
WS2M_MIN,2008,23.0,88.75,0.2,0.03,0.09,0.06,0.04,0.41,0.11,0.28,0.2,0.16,0.08,0.12,0.03
WS2M_MIN,2008,23.0,89.375,0.11,0.09,0.08,0.11,0.02,0.08,0.46,0.37,0.29,0.2,0.03,0.03,0.02
WS2M_MIN,2008,23.0,90.0,0.16,0.05,0.04,0.13,0.16,0.17,0.21,0.52,0.22,0.35,0.19,0.07,0.04
WS2M_MIN,2008,23.0,90.625,0.08,0.09,0.04,0.12,0.06,0.08,0.88,0.68,0.15,0.17,0.17,0.07,0.04
WS2M_MIN,2008,23.0,91.25,0.18,0.12,0.08,0.28,0.08,0.04,0.91,0.56,0.12,0.17,0.16,0.11,0.04
WS2M_MIN,2008,23.0,91.875,0.0,0.03,0.01,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2008,23.0,92.5,0.02,0.03,0.01,0.05,0.03,0.05,0.05,0.02,0.03,0.06,0.03,0.01,0.01
WS2M_MIN,2008,23.5,88.75,0.13,0.16,0.07,0.16,0.15,0.21,0.06,0.33,0.24,0.12,0.11,0.08,0.06
WS2M_MIN,2008,23.5,89.375,0.41,0.16,0.11,0.17,0.06,0.22,0.09,0.56,0.32,0.09,0.18,0.08,0.06
WS2M_MIN,2008,23.5,90.0,0.25,0.09,0.05,0.03,0.04,0.45,0.32,0.03,0.14,0.17,0.23,0.15,0.03
WS2M_MIN,2008,23.5,90.625,0.2,0.16,0.15,0.24,0.11,0.44,0.28,0.21,0.1,0.06,0.13,0.11,0.06
WS2M_MIN,2008,23.5,91.25,0.15,0.12,0.23,0.06,0.04,0.26,0.38,0.13,0.11,0.09,0.11,0.05,0.04
WS2M_MIN,2008,23.5,91.875,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2008,23.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2008,24.0,88.75,0.01,0.06,0.04,0.14,0.11,0.23,0.02,0.37,0.07,0.1,0.06,0.09,0.01
WS2M_MIN,2008,24.0,89.375,0.15,0.12,0.06,0.09,0.08,0.73,0.11,0.21,0.08,0.11,0.01,0.18,0.01
WS2M_MIN,2008,24.0,90.0,0.01,0.07,0.04,0.15,0.1,0.71,0.29,0.16,0.12,0.18,0.12,0.16,0.01
WS2M_MIN,2008,24.0,90.625,0.07,0.08,0.06,0.14,0.08,0.56,0.07,0.29,0.08,0.19,0.15,0.02,0.02
WS2M_MIN,2008,24.0,91.25,0.06,0.21,0.06,0.17,0.11,0.36,0.53,0.38,0.03,0.11,0.03,0.09,0.03
WS2M_MIN,2008,24.0,91.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2008,24.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2008,24.5,88.75,0.1,0.05,0.11,0.02,0.03,0.24,0.24,0.26,0.03,0.02,0.02,0.06,0.02
WS2M_MIN,2008,24.5,89.375,0.13,0.07,0.03,0.01,0.08,0.63,0.39,0.22,0.05,0.13,0.06,0.05,0.01
WS2M_MIN,2008,24.5,90.0,0.05,0.13,0.06,0.03,0.12,0.74,0.39,0.27,0.08,0.17,0.09,0.11,0.03
WS2M_MIN,2008,24.5,90.625,0.11,0.07,0.05,0.07,0.09,0.44,0.41,0.51,0.09,0.04,0.1,0.05,0.04
WS2M_MIN,2008,24.5,91.25,0.02,0.03,0.05,0.05,0.15,0.36,0.1,0.2,0.04,0.11,0.04,0.05,0.02
WS2M_MIN,2008,24.5,91.875,0.12,0.05,0.01,0.12,0.05,0.32,0.25,0.17,0.18,0.1,0.02,0.08,0.01
WS2M_MIN,2008,24.5,92.5,0.01,0.01,0.01,0.0,0.01,0.03,0.02,0.02,0.01,0.0,0.01,0.0,0.0
WS2M_MIN,2008,25.0,88.75,0.08,0.03,0.06,0.06,0.04,0.61,0.25,0.3,0.11,0.07,0.06,0.05,0.03
WS2M_MIN,2008,25.0,89.375,0.1,0.06,0.14,0.08,0.09,0.35,0.44,0.12,0.06,0.01,0.03,0.04,0.01
WS2M_MIN,2008,25.0,90.0,0.06,0.06,0.0,0.08,0.11,0.16,0.41,0.26,0.09,0.05,0.08,0.06,0.0
WS2M_MIN,2008,25.0,90.625,0.04,0.11,0.01,0.32,0.17,0.34,0.12,0.02,0.05,0.13,0.04,0.08,0.01
WS2M_MIN,2008,25.0,91.25,0.07,0.12,0.22,0.07,0.07,0.06,0.01,0.09,0.17,0.11,0.07,0.08,0.01
WS2M_MIN,2008,25.0,91.875,0.14,0.11,0.04,0.15,0.15,0.13,0.19,0.2,0.04,0.21,0.11,0.19,0.04
WS2M_MIN,2008,25.0,92.5,0.06,0.06,0.13,0.13,0.03,0.04,0.09,0.2,0.08,0.04,0.06,0.07,0.03
WS2M_MIN,2008,25.5,88.75,0.09,0.05,0.11,0.04,0.15,0.24,0.17,0.28,0.07,0.08,0.05,0.07,0.04
WS2M_MIN,2008,25.5,89.375,0.07,0.09,0.01,0.06,0.1,0.55,0.16,0.13,0.06,0.16,0.13,0.16,0.01
WS2M_MIN,2008,25.5,90.0,0.06,0.11,0.02,0.14,0.06,0.21,0.18,0.09,0.04,0.03,0.1,0.04,0.02
WS2M_MIN,2008,25.5,90.625,0.03,0.03,0.09,0.03,0.04,0.09,0.04,0.03,0.04,0.0,0.03,0.03,0.0
WS2M_MIN,2008,25.5,91.25,0.06,0.11,0.05,0.12,0.05,0.06,0.33,0.16,0.04,0.04,0.01,0.05,0.01
WS2M_MIN,2008,25.5,91.875,0.06,0.05,0.03,0.05,0.06,0.23,0.06,0.05,0.13,0.05,0.01,0.11,0.01
WS2M_MIN,2008,25.5,92.5,0.01,0.02,0.01,0.02,0.05,0.08,0.09,0.04,0.06,0.06,0.0,0.03,0.0
WS2M_MIN,2008,26.0,88.75,0.04,0.02,0.04,0.09,0.09,0.52,0.07,0.08,0.11,0.01,0.02,0.0,0.0
WS2M_MIN,2008,26.0,89.375,0.02,0.03,0.07,0.09,0.04,0.45,0.11,0.27,0.02,0.1,0.06,0.05,0.02
WS2M_MIN,2008,26.0,90.0,0.09,0.03,0.19,0.03,0.22,0.38,0.06,0.25,0.05,0.09,0.04,0.06,0.03
WS2M_MIN,2008,26.0,90.625,0.11,0.04,0.2,0.07,0.09,0.25,0.15,0.04,0.05,0.1,0.26,0.08,0.04
WS2M_MIN,2008,26.0,91.25,0.19,0.02,0.19,0.21,0.12,0.07,0.14,0.06,0.11,0.09,0.07,0.02,0.02
WS2M_MIN,2008,26.0,91.875,0.07,0.02,0.04,0.04,0.05,0.01,0.08,0.07,0.05,0.1,0.08,0.03,0.01
WS2M_MIN,2008,26.0,92.5,0.02,0.01,0.0,0.03,0.01,0.01,0.02,0.02,0.03,0.0,0.01,0.01,0.0
WS2M_MIN,2009,20.5,88.75,0.12,0.25,0.15,0.38,2.26,0.52,0.91,0.25,0.32,1.5,0.18,0.23,0.12
WS2M_MIN,2009,20.5,89.375,0.07,0.26,0.11,0.46,2.46,0.54,2.9,0.46,0.47,0.21,0.15,0.28,0.07
WS2M_MIN,2009,20.5,90.0,0.24,0.11,0.18,0.12,2.11,0.46,2.41,0.2,0.38,0.28,0.41,0.54,0.11
WS2M_MIN,2009,20.5,90.625,0.24,0.17,0.14,0.28,1.75,0.4,3.56,0.2,0.22,0.72,0.4,1.31,0.14
WS2M_MIN,2009,20.5,91.25,0.1,1.09,0.4,0.12,1.51,0.89,2.28,0.57,0.03,0.67,0.45,0.82,0.03
WS2M_MIN,2009,20.5,91.875,0.21,0.97,0.08,0.19,0.67,0.6,0.73,0.07,0.4,0.76,0.47,0.87,0.07
WS2M_MIN,2009,20.5,92.5,0.05,0.35,0.09,0.15,0.13,0.6,1.4,0.17,0.05,0.6,0.07,0.11,0.05
WS2M_MIN,2009,21.0,88.75,0.07,0.18,0.21,0.08,1.79,0.19,1.71,0.16,0.21,1.08,0.27,0.1,0.07
WS2M_MIN,2009,21.0,89.375,0.09,0.05,0.03,0.29,2.01,0.73,2.11,0.29,0.29,0.09,0.09,0.12,0.03
WS2M_MIN,2009,21.0,90.0,0.13,0.3,0.02,0.65,1.74,0.5,1.52,0.7,0.18,0.24,0.13,0.16,0.02
WS2M_MIN,2009,21.0,90.625,0.12,0.18,0.04,0.26,1.53,0.57,1.56,0.06,0.05,0.48,0.27,1.05,0.04
WS2M_MIN,2009,21.0,91.25,0.3,0.6,0.51,0.07,1.34,1.42,1.78,0.51,0.4,0.36,0.73,0.66,0.07
WS2M_MIN,2009,21.0,91.875,0.26,0.13,0.07,0.1,0.45,0.97,0.68,0.3,0.14,0.49,0.36,0.62,0.07
WS2M_MIN,2009,21.0,92.5,0.04,0.08,0.05,0.06,0.03,0.13,0.24,0.1,0.17,0.02,0.07,0.02,0.02
WS2M_MIN,2009,21.5,88.75,0.13,0.05,0.14,0.47,1.49,0.77,0.38,0.29,0.26,0.97,0.14,0.16,0.05
WS2M_MIN,2009,21.5,89.375,0.1,0.2,0.04,0.94,1.48,0.65,0.41,0.41,0.22,0.25,0.09,0.08,0.04
WS2M_MIN,2009,21.5,90.0,0.18,0.09,0.17,0.24,1.76,0.33,0.34,0.43,0.06,0.29,0.1,0.38,0.06
WS2M_MIN,2009,21.5,90.625,0.14,0.2,0.18,0.74,1.51,0.25,1.2,0.54,0.4,0.14,0.05,0.14,0.05
WS2M_MIN,2009,21.5,91.25,0.08,0.31,0.24,0.27,1.41,0.36,1.15,0.36,0.21,0.42,0.48,0.23,0.08
WS2M_MIN,2009,21.5,91.875,0.12,0.11,0.08,0.27,0.28,0.84,0.69,0.17,0.05,0.26,0.5,0.24,0.05
WS2M_MIN,2009,21.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2009,22.0,88.75,0.07,0.19,0.18,0.38,0.77,0.42,0.32,0.15,0.12,0.29,0.24,0.36,0.07
WS2M_MIN,2009,22.0,89.375,0.07,0.15,0.15,0.1,0.96,0.35,0.02,0.6,0.09,0.18,0.13,0.04,0.02
WS2M_MIN,2009,22.0,90.0,0.06,0.05,0.16,0.29,0.95,0.18,0.28,0.16,0.09,0.15,0.15,0.1,0.05
WS2M_MIN,2009,22.0,90.625,0.02,0.05,0.06,0.26,1.11,0.27,0.33,0.52,0.32,0.08,0.11,0.19,0.02
WS2M_MIN,2009,22.0,91.25,0.22,0.01,0.07,0.52,0.8,0.97,0.35,0.2,0.1,0.73,0.16,0.17,0.01
WS2M_MIN,2009,22.0,91.875,0.21,0.22,0.17,0.27,0.31,0.15,0.89,0.13,0.15,0.14,0.13,0.11,0.11
WS2M_MIN,2009,22.0,92.5,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2009,22.5,88.75,0.04,0.38,0.23,0.06,0.09,0.37,0.51,0.14,0.33,0.15,0.13,0.6,0.04
WS2M_MIN,2009,22.5,89.375,0.11,0.07,0.03,0.13,0.05,0.21,0.08,0.13,0.15,0.28,0.02,0.48,0.02
WS2M_MIN,2009,22.5,90.0,0.12,0.15,0.08,0.18,0.55,0.19,0.21,0.05,0.12,0.04,0.08,0.16,0.04
WS2M_MIN,2009,22.5,90.625,0.06,0.08,0.05,0.2,0.68,0.18,0.09,0.16,0.14,0.31,0.13,0.1,0.05
WS2M_MIN,2009,22.5,91.25,0.09,0.11,0.07,0.2,0.52,1.0,0.27,0.22,0.34,0.83,0.17,0.36,0.07
WS2M_MIN,2009,22.5,91.875,0.25,0.34,0.12,0.2,0.09,0.66,0.88,0.04,0.15,0.08,0.17,0.1,0.04
WS2M_MIN,2009,22.5,92.5,0.03,0.03,0.01,0.02,0.01,0.05,0.1,0.06,0.04,0.04,0.02,0.02,0.01
WS2M_MIN,2009,23.0,88.75,0.09,0.34,0.15,0.0,0.22,0.3,0.2,0.2,0.15,0.25,0.07,0.55,0.0
WS2M_MIN,2009,23.0,89.375,0.18,0.14,0.06,0.1,0.39,0.57,0.17,0.17,0.12,0.3,0.07,0.46,0.06
WS2M_MIN,2009,23.0,90.0,0.01,0.09,0.02,0.02,0.31,0.11,0.21,0.27,0.09,0.22,0.2,0.1,0.01
WS2M_MIN,2009,23.0,90.625,0.16,0.09,0.08,0.07,0.48,0.25,0.34,0.2,0.29,0.07,0.02,0.11,0.02
WS2M_MIN,2009,23.0,91.25,0.09,0.09,0.04,0.22,0.37,0.41,0.65,0.11,0.26,0.14,0.16,0.23,0.04
WS2M_MIN,2009,23.0,91.875,0.0,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0
WS2M_MIN,2009,23.0,92.5,0.02,0.03,0.01,0.03,0.01,0.02,0.07,0.04,0.01,0.02,0.0,0.01,0.0
WS2M_MIN,2009,23.5,88.75,0.12,0.3,0.16,0.1,0.05,0.15,0.34,0.16,0.11,0.11,0.32,0.3,0.05
WS2M_MIN,2009,23.5,89.375,0.09,0.46,0.14,0.04,0.31,0.15,0.2,0.08,0.11,0.21,0.11,0.52,0.04
WS2M_MIN,2009,23.5,90.0,0.24,0.26,0.06,0.18,0.14,0.09,0.61,0.16,0.41,0.12,0.11,0.19,0.06
WS2M_MIN,2009,23.5,90.625,0.16,0.26,0.03,0.15,0.24,0.32,0.77,0.08,0.21,0.13,0.04,0.08,0.03
WS2M_MIN,2009,23.5,91.25,0.19,0.31,0.31,0.21,0.56,0.31,0.31,0.02,0.08,0.12,0.04,0.11,0.02
WS2M_MIN,2009,23.5,91.875,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2009,23.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2009,24.0,88.75,0.17,0.14,0.04,0.04,0.08,0.12,0.17,0.15,0.11,0.18,0.08,0.12,0.04
WS2M_MIN,2009,24.0,89.375,0.13,0.3,0.06,0.1,0.23,0.31,0.26,0.1,0.12,0.1,0.01,0.18,0.01
WS2M_MIN,2009,24.0,90.0,0.09,0.29,0.12,0.13,0.23,0.12,0.7,0.09,0.2,0.23,0.18,0.05,0.05
WS2M_MIN,2009,24.0,90.625,0.13,0.14,0.06,0.16,0.22,0.04,0.67,0.01,0.02,0.08,0.07,0.04,0.01
WS2M_MIN,2009,24.0,91.25,0.03,0.06,0.08,0.06,0.07,0.17,0.5,0.18,0.09,0.08,0.1,0.08,0.03
WS2M_MIN,2009,24.0,91.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2009,24.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2009,24.5,88.75,0.06,0.12,0.08,0.07,0.06,0.1,0.07,0.18,0.09,0.2,0.03,0.08,0.03
WS2M_MIN,2009,24.5,89.375,0.1,0.33,0.02,0.17,0.13,0.38,0.63,0.02,0.09,0.24,0.11,0.11,0.02
WS2M_MIN,2009,24.5,90.0,0.05,0.21,0.06,0.15,0.07,0.17,0.47,0.05,0.18,0.25,0.15,0.09,0.05
WS2M_MIN,2009,24.5,90.625,0.04,0.11,0.01,0.06,0.24,0.31,0.32,0.09,0.05,0.06,0.13,0.03,0.01
WS2M_MIN,2009,24.5,91.25,0.04,0.14,0.04,0.09,0.05,0.35,0.31,0.09,0.05,0.03,0.09,0.06,0.03
WS2M_MIN,2009,24.5,91.875,0.35,0.16,0.09,0.11,0.05,0.23,0.2,0.07,0.05,0.07,0.18,0.03,0.03
WS2M_MIN,2009,24.5,92.5,0.01,0.02,0.0,0.01,0.01,0.01,0.02,0.03,0.02,0.01,0.01,0.01,0.0
WS2M_MIN,2009,25.0,88.75,0.06,0.12,0.05,0.06,0.12,0.36,0.23,0.04,0.14,0.15,0.04,0.03,0.03
WS2M_MIN,2009,25.0,89.375,0.03,0.15,0.13,0.11,0.17,0.38,0.59,0.06,0.04,0.17,0.01,0.1,0.01
WS2M_MIN,2009,25.0,90.0,0.09,0.1,0.08,0.24,0.18,0.21,0.63,0.07,0.18,0.13,0.08,0.02,0.02
WS2M_MIN,2009,25.0,90.625,0.15,0.19,0.1,0.07,0.15,0.31,0.42,0.02,0.07,0.14,0.12,0.15,0.02
WS2M_MIN,2009,25.0,91.25,0.04,0.16,0.22,0.16,0.08,0.08,0.12,0.11,0.1,0.24,0.03,0.12,0.03
WS2M_MIN,2009,25.0,91.875,0.2,0.21,0.14,0.02,0.09,0.17,0.12,0.11,0.12,0.14,0.05,0.14,0.02
WS2M_MIN,2009,25.0,92.5,0.08,0.13,0.08,0.06,0.06,0.01,0.07,0.07,0.09,0.05,0.11,0.09,0.01
WS2M_MIN,2009,25.5,88.75,0.09,0.08,0.08,0.09,0.32,0.05,0.21,0.13,0.04,0.22,0.1,0.05,0.04
WS2M_MIN,2009,25.5,89.375,0.06,0.08,0.1,0.03,0.21,0.24,0.36,0.15,0.27,0.12,0.18,0.04,0.03
WS2M_MIN,2009,25.5,90.0,0.01,0.03,0.06,0.05,0.24,0.03,0.05,0.04,0.08,0.06,0.01,0.02,0.01
WS2M_MIN,2009,25.5,90.625,0.02,0.04,0.03,0.07,0.03,0.06,0.03,0.0,0.01,0.03,0.01,0.02,0.0
WS2M_MIN,2009,25.5,91.25,0.03,0.14,0.08,0.2,0.11,0.14,0.22,0.09,0.14,0.09,0.09,0.11,0.03
WS2M_MIN,2009,25.5,91.875,0.04,0.09,0.15,0.19,0.18,0.23,0.16,0.11,0.07,0.06,0.07,0.07,0.04
WS2M_MIN,2009,25.5,92.5,0.01,0.04,0.04,0.08,0.03,0.04,0.14,0.02,0.04,0.03,0.03,0.01,0.01
WS2M_MIN,2009,26.0,88.75,0.08,0.1,0.12,0.12,0.11,0.28,0.07,0.03,0.01,0.11,0.07,0.05,0.01
WS2M_MIN,2009,26.0,89.375,0.02,0.05,0.08,0.07,0.09,0.29,0.1,0.14,0.07,0.04,0.01,0.06,0.01
WS2M_MIN,2009,26.0,90.0,0.04,0.08,0.04,0.13,0.13,0.18,0.18,0.13,0.09,0.03,0.07,0.03,0.03
WS2M_MIN,2009,26.0,90.625,0.04,0.13,0.27,0.07,0.09,0.04,0.05,0.21,0.04,0.04,0.01,0.06,0.01
WS2M_MIN,2009,26.0,91.25,0.15,0.1,0.17,0.06,0.09,0.2,0.08,0.19,0.13,0.12,0.31,0.04,0.04
WS2M_MIN,2009,26.0,91.875,0.11,0.07,0.09,0.02,0.06,0.02,0.01,0.04,0.01,0.07,0.07,0.08,0.01
WS2M_MIN,2009,26.0,92.5,0.01,0.05,0.04,0.03,0.01,0.01,0.02,0.01,0.01,0.0,0.0,0.01,0.0
WS2M_MIN,2010,20.5,88.75,1.6,0.12,0.16,1.55,1.57,0.87,0.43,0.71,0.77,0.13,0.42,0.15,0.12
WS2M_MIN,2010,20.5,89.375,1.17,0.15,0.24,1.13,1.18,1.63,0.94,1.03,0.52,0.11,0.28,0.08,0.08
WS2M_MIN,2010,20.5,90.0,1.09,0.58,0.37,1.2,0.97,0.34,2.2,0.52,0.36,0.16,0.04,0.58,0.04
WS2M_MIN,2010,20.5,90.625,1.41,0.21,0.15,1.44,1.02,2.83,2.39,0.49,0.45,0.32,0.11,0.47,0.11
WS2M_MIN,2010,20.5,91.25,2.21,1.28,0.25,0.98,1.09,2.17,2.72,0.38,0.37,0.23,0.05,1.08,0.05
WS2M_MIN,2010,20.5,91.875,3.13,0.79,0.68,0.4,0.42,1.2,2.35,0.13,0.15,0.27,0.06,0.56,0.06
WS2M_MIN,2010,20.5,92.5,1.01,1.19,0.14,0.18,0.48,0.75,1.66,0.21,0.2,0.31,0.04,0.2,0.04
WS2M_MIN,2010,21.0,88.75,1.49,0.14,0.1,1.37,0.32,0.39,0.12,0.68,0.61,0.04,0.12,0.06,0.04
WS2M_MIN,2010,21.0,89.375,1.09,0.43,0.33,0.92,0.59,1.98,1.27,0.34,0.47,0.06,0.17,0.45,0.06
WS2M_MIN,2010,21.0,90.0,0.9,0.34,0.45,0.9,0.78,1.76,2.45,0.27,0.33,0.44,0.08,0.22,0.08
WS2M_MIN,2010,21.0,90.625,1.09,0.39,0.08,1.06,0.77,0.57,2.96,0.32,0.18,0.14,0.08,0.75,0.08
WS2M_MIN,2010,21.0,91.25,2.07,1.02,0.25,1.04,0.91,2.6,2.61,1.04,0.25,0.09,0.04,0.38,0.04
WS2M_MIN,2010,21.0,91.875,2.06,0.28,0.1,0.49,0.3,0.47,1.96,0.29,0.35,0.06,0.15,0.89,0.06
WS2M_MIN,2010,21.0,92.5,0.06,0.13,0.09,0.03,0.04,0.19,0.25,0.09,0.05,0.02,0.02,0.04,0.02
WS2M_MIN,2010,21.5,88.75,0.83,0.38,0.03,1.21,0.46,1.99,0.44,0.1,0.08,0.13,0.05,0.35,0.03
WS2M_MIN,2010,21.5,89.375,0.13,0.1,0.12,0.71,0.48,1.17,0.27,0.16,0.33,0.34,0.22,0.45,0.1
WS2M_MIN,2010,21.5,90.0,0.39,0.26,0.24,0.49,0.34,1.96,2.38,0.21,0.21,0.2,0.03,0.27,0.03
WS2M_MIN,2010,21.5,90.625,0.2,0.09,0.15,0.36,0.24,2.31,2.6,0.22,0.21,0.13,0.09,0.09,0.09
WS2M_MIN,2010,21.5,91.25,1.46,0.28,0.1,0.8,0.51,2.72,2.21,0.73,0.54,0.12,0.25,0.43,0.1
WS2M_MIN,2010,21.5,91.875,0.94,0.12,0.27,0.3,0.53,0.99,1.13,0.6,0.61,0.12,0.16,0.81,0.12
WS2M_MIN,2010,21.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2010,22.0,88.75,0.99,0.2,0.09,0.38,0.38,0.92,0.24,0.16,0.11,0.13,0.09,0.1,0.09
WS2M_MIN,2010,22.0,89.375,0.28,0.06,0.06,0.17,0.25,0.1,0.29,0.12,0.18,0.09,0.08,0.14,0.06
WS2M_MIN,2010,22.0,90.0,0.09,0.02,0.09,0.3,0.33,0.98,1.28,0.17,0.09,0.09,0.05,0.31,0.02
WS2M_MIN,2010,22.0,90.625,0.13,0.08,0.06,0.51,0.13,1.21,1.67,0.09,0.24,0.06,0.1,0.14,0.06
WS2M_MIN,2010,22.0,91.25,0.57,0.15,0.25,0.21,0.2,0.65,1.69,0.91,0.06,0.09,0.17,0.46,0.06
WS2M_MIN,2010,22.0,91.875,0.4,0.02,0.19,0.21,0.18,0.53,0.88,0.32,0.42,0.04,0.09,0.38,0.02
WS2M_MIN,2010,22.0,92.5,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2010,22.5,88.75,0.9,0.2,0.34,0.16,0.57,0.19,0.2,0.25,0.04,0.12,0.02,0.14,0.02
WS2M_MIN,2010,22.5,89.375,0.84,0.09,0.22,0.25,0.07,0.31,0.5,0.35,0.12,0.09,0.02,0.16,0.02
WS2M_MIN,2010,22.5,90.0,0.22,0.22,0.26,0.21,0.31,0.48,0.58,0.25,0.15,0.17,0.06,0.11,0.06
WS2M_MIN,2010,22.5,90.625,0.54,0.27,0.14,0.1,0.27,0.87,1.01,0.15,0.13,0.04,0.1,0.39,0.04
WS2M_MIN,2010,22.5,91.25,0.37,0.11,0.3,0.48,0.18,2.13,1.53,0.57,0.04,0.13,0.12,0.73,0.04
WS2M_MIN,2010,22.5,91.875,0.18,0.19,0.25,0.18,0.08,0.56,0.77,0.25,0.31,0.06,0.03,0.02,0.02
WS2M_MIN,2010,22.5,92.5,0.01,0.0,0.02,0.02,0.05,0.0,0.06,0.07,0.01,0.03,0.02,0.01,0.0
WS2M_MIN,2010,23.0,88.75,0.68,0.11,0.22,0.17,0.54,0.16,0.54,0.47,0.16,0.09,0.05,0.12,0.05
WS2M_MIN,2010,23.0,89.375,0.71,0.23,0.15,0.35,0.1,0.36,0.38,0.46,0.16,0.03,0.09,0.11,0.03
WS2M_MIN,2010,23.0,90.0,0.63,0.18,0.04,0.13,0.31,0.42,0.32,0.12,0.11,0.09,0.04,0.32,0.04
WS2M_MIN,2010,23.0,90.625,0.1,0.09,0.22,0.4,0.28,0.23,0.9,0.34,0.04,0.24,0.05,0.4,0.04
WS2M_MIN,2010,23.0,91.25,0.42,0.33,0.2,0.4,0.07,0.78,0.68,0.57,0.13,0.09,0.09,0.15,0.07
WS2M_MIN,2010,23.0,91.875,0.0,0.02,0.01,0.03,0.01,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0
WS2M_MIN,2010,23.0,92.5,0.01,0.02,0.02,0.04,0.04,0.1,0.0,0.06,0.02,0.02,0.02,0.03,0.0
WS2M_MIN,2010,23.5,88.75,0.31,0.23,0.13,0.12,0.11,0.47,0.55,0.44,0.21,0.13,0.06,0.14,0.06
WS2M_MIN,2010,23.5,89.375,0.54,0.05,0.09,0.2,0.05,0.16,0.64,0.36,0.39,0.07,0.08,0.07,0.05
WS2M_MIN,2010,23.5,90.0,0.68,0.09,0.09,0.09,0.07,0.34,0.81,0.49,0.21,0.07,0.06,0.57,0.06
WS2M_MIN,2010,23.5,90.625,0.25,0.37,0.14,0.63,0.49,0.35,0.98,0.39,0.15,0.09,0.06,0.26,0.06
